strongs,person,group,book,chapter,verse,word,case,gender,number
G0846,3rd,3rd person (αὐτός),Luk,11,39,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,45,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,46,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,47,αὐτούς.,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,48,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,48,"αὐτούς,",Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,48,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,49,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,49,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,52,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,53,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,53,αὐτούς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,11,53,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,54,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,54,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,11,54,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,1,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,6,αὐτῶν,Genitive,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,8,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,10,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,12,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,13,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,14,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,15,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,15,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,15,αὐτῷ.¶,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,16,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,20,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,22,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,24,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,25,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,27,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,31,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,36,αὐτῷ.,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,37,"αὐτούς,",Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,37,αὐτοῖς.,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,12,39,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,41,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,42,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,43,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,44,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,44,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,45,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,46,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,46,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,47,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,47,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,48,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,48,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,53,αὐτῆς,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,53,αὐτῆς.¶,Genitive,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,12,58,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,1,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,1,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,1,αὐτῶν.¶,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,2,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,4,"αὐτούς,",Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,4,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,6,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,6,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,7,αὐτήν·,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,8,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,8,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,8,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,9,αὐτήν.¶,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,12,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,12,αὐτῇ·,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,13,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,14,αὐταῖς,Dative,Feminine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,15,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,15,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,17,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,17,"αὐτῷ,",Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,17,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,18,αὐτήν;,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,19,αὐτοῦ.¶,Genitive,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,23,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,23,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,31,αὐτῇ,Dative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,31,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,13,32,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,13,34,"αὐτήν,",Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,1,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,1,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,1,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,2,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,4,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,5,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,5,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,6,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,7,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,8,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,9,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,12,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,12,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,15,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,16,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,17,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,18,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,18,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,19,αὐτά·,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,21,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,21,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,25,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,25,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,14,29,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,29,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,31,αὐτόν;,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,32,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,14,35,αὐτό.,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,1,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,1,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,2,αὐτοῖς.¶,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,3,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,4,αὐτῶν,Genitive,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,4,αὐτό;,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,5,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,6,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,12,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,12,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,15,13,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,14,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,14,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,15,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,15,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,16,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,16,αὐτῷ.¶,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,18,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,20,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,20,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,20,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,20,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,20,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,21,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,22,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,22,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,22,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,25,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,26,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,27,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,27,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,28,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,28,αὐτόν.¶,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,29,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,30,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,15,31,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,1,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,1,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,1,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,2,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,2,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,4,αὐτῶν.,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,6,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,7,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,14,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,15,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,16,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,18,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,20,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,21,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,22,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,23,"αὐτοῦ,",Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,23,αὐτοῦ.,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,24,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,24,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,27,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,28,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,28,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,29,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,16,29,αὐτῶν.,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,30,"αὐτούς,",Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,16,31,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,1,αὐτοῦ·,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,2,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,2,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,3,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,3,αὐτῷ.,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,4,αὐτῷ.¶,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,7,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,8,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,9,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,11,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,11,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,12,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,12,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,13,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,14,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,14,"αὐτούς,",Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,15,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,16,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,16,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,16,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,19,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,20,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,24,αὐτοῦ.¶,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,25,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,30,αὐτὰ,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,31,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,31,αὐτά·,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,17,33,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,33,"αὐτήν,",Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,33,αὐτὴν,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,33,αὐτήν.¶,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,35,αὐτό·,Accusative,Neuter,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,37,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,17,37,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,1,αὐτοῖς,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,1,αὐτοὺς,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,3,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,5,"αὐτήν,",Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,7,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,7,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,7,αὐτοῖς;,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,8,αὐτῶν,Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,13,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,14,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,15,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,15,αὐτῶν,Genitive,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,15,αὐτοῖς.,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,16,αὐτὰ,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,16,αὐτά·,Accusative,Neuter,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,17,αὐτήν.¶,Accusative,Feminine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,18,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,19,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,22,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,24,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,29,αὐτοῖς·,Dative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,31,αὐτούς·,Accusative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,33,"αὐτόν,",Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,34,αὐτοὶ,Nominative,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,34,"αὐτῶν,",Genitive,Masculine,Plural
G0846,3rd,3rd person (αὐτός),Luk,18,35,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,37,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,39,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,39,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,40,αὐτὸν,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,40,αὐτόν.,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,40,αὐτοῦ,Genitive,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,40,αὐτόν·,Accusative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,42,αὐτῷ·,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,18,43,αὐτῷ,Dative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,19,2,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,19,2,αὐτὸς,Nominative,Masculine,Singular
G0846,3rd,3rd person (αὐτός),Luk,19,4,"αὐτόν,",Accusative,Masculine,Singular
